FRAEX38873_v2_000000300.1	3012458b6dc68c18cd6991bf23713bdd	714	SUPERFAMILY	SSF50621		491	608	5.75E-5	T	02-08-2018	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824	
FRAEX38873_v2_000001670.1	55b8235022949017e4abe967979b60f1	537	Gene3D	G3DSA:3.40.50.150		143	289	4.4E-56	T	02-08-2018
FRAEX38873_v2_000001670.1	55b8235022949017e4abe967979b60f1	537	ProSiteProfiles	PS51678	SAM-dependent methyltransferase PRMT-type domain profile.	142	455	87.199	T	02-08-2018	IPR025799	Protein arginine N-methyltransferase	GO:0006479|GO:0008168	
FRAEX38873_v2_000001670.1	55b8235022949017e4abe967979b60f1	537	SUPERFAMILY	SSF53335		152	463	8.44E-64	T	02-08-2018	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase		
FRAEX38873_v2_000001670.1	55b8235022949017e4abe967979b60f1	537	Gene3D	G3DSA:2.70.160.11		291	497	5.3E-57	T	02-08-2018
FRAEX38873_v2_000001670.1	55b8235022949017e4abe967979b60f1	537	Pfam	PF06325	Ribosomal protein L11 methyltransferase (PrmA)	182	257	3.6E-7	T	02-08-2018
FRAEX38873_v2_000001670.1	55b8235022949017e4abe967979b60f1	537	CDD	cd02440	AdoMet_MTases	188	291	1.34778E-11	T	02-08-2018
FRAEX38873_v2_000001460.1	c295be7337075a0011000d369b0a0299	151	Pfam	PF02536	mTERF	27	126	3.5E-18	T	02-08-2018	IPR003690	Transcription termination factor, mitochondrial/chloroplastic	GO:0003690|GO:0006355	
FRAEX38873_v2_000001460.1	c295be7337075a0011000d369b0a0299	151	Gene3D	G3DSA:1.25.70.10		3	141	1.9E-14	T	02-08-2018	IPR038538	MTERF superfamily, mitochondrial/chloroplastic		
FRAEX38873_v2_000001460.1	c295be7337075a0011000d369b0a0299	151	SMART	SM00733		8	38	2100.0	T	02-08-2018	IPR003690	Transcription termination factor, mitochondrial/chloroplastic	GO:0003690|GO:0006355	
FRAEX38873_v2_000001460.1	c295be7337075a0011000d369b0a0299	151	SMART	SM00733		75	109	2.8	T	02-08-2018	IPR003690	Transcription termination factor, mitochondrial/chloroplastic	GO:0003690|GO:0006355	
FRAEX38873_v2_000001460.1	c295be7337075a0011000d369b0a0299	151	SMART	SM00733		43	74	47.0	T	02-08-2018	IPR003690	Transcription termination factor, mitochondrial/chloroplastic	GO:0003690|GO:0006355	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	105	144	8.771	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	351	393	8.737	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	Pfam	PF00400	WD domain, G-beta repeat	180	208	1.1E-4	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	Pfam	PF00400	WD domain, G-beta repeat	112	135	0.19	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	Pfam	PF00400	WD domain, G-beta repeat	348	391	4.2E-5	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	Pfam	PF00400	WD domain, G-beta repeat	214	250	0.0012	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	Pfam	PF00400	WD domain, G-beta repeat	265	297	0.19	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	Pfam	PF00400	WD domain, G-beta repeat	307	338	0.0013	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	219	250	10.676	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	ProSiteProfiles	PS50294	Trp-Asp (WD) repeats circular profile.	177	400	33.221	T	02-08-2018	IPR017986	WD40-repeat-containing domain	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	ProSiteProfiles	PS50294	Trp-Asp (WD) repeats circular profile.	105	144	8.782	T	02-08-2018	IPR017986	WD40-repeat-containing domain	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	266	298	9.472	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	SUPERFAMILY	SSF50978		49	142	1.83E-49	T	02-08-2018	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	SUPERFAMILY	SSF50978		175	394	1.83E-49	T	02-08-2018	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	177	218	12.881	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	PRINTS	PR00320	G protein beta WD-40 repeat signature	378	392	9.3E-6	T	02-08-2018	IPR020472	G-protein beta WD-40 repeat		
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	PRINTS	PR00320	G protein beta WD-40 repeat signature	237	251	9.3E-6	T	02-08-2018	IPR020472	G-protein beta WD-40 repeat		
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	PRINTS	PR00320	G protein beta WD-40 repeat signature	196	210	9.3E-6	T	02-08-2018	IPR020472	G-protein beta WD-40 repeat		
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	SMART	SM00320		170	209	1.4E-4	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	SMART	SM00320		344	391	2.9E-5	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	SMART	SM00320		259	298	0.0024	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	SMART	SM00320		60	97	7.1	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	SMART	SM00320		98	135	0.12	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	SMART	SM00320		212	250	5.5E-7	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	SMART	SM00320		302	339	7.8E-4	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	CDD	cd00200	WD40	71	391	9.82537E-48	T	02-08-2018
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	Gene3D	G3DSA:2.130.10.10		304	417	2.1E-16	T	02-08-2018	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	ProSiteProfiles	PS50082	Trp-Asp (WD) repeats profile.	309	338	9.807	T	02-08-2018	IPR001680	WD40 repeat	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	Gene3D	G3DSA:2.130.10.10		47	152	9.8E-12	T	02-08-2018	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515	
FRAEX38873_v2_000001530.1	44c12e676f61f694ffa1c0aaa22a193d	422	Gene3D	G3DSA:2.130.10.10		159	303	1.0E-27	T	02-08-2018	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515	
FRAEX38873_v2_000000650.1	0b1242887eafddcf461c99770d8b3472	1023	MobiDBLite	mobidb-lite	consensus disorder prediction	977	1023	-	T	02-08-2018
FRAEX38873_v2_000000650.1	0b1242887eafddcf461c99770d8b3472	1023	Coils	Coil		969	998	-	T	02-08-2018
FRAEX38873_v2_000000650.1	0b1242887eafddcf461c99770d8b3472	1023	SUPERFAMILY	SSF53756		152	487	1.26E-15	T	02-08-2018
FRAEX38873_v2_000000650.1	0b1242887eafddcf461c99770d8b3472	1023	Gene3D	G3DSA:3.40.50.2000		305	496	1.8E-12	T	02-08-2018
FRAEX38873_v2_000000650.1	0b1242887eafddcf461c99770d8b3472	1023	MobiDBLite	mobidb-lite	consensus disorder prediction	977	994	-	T	02-08-2018
FRAEX38873_v2_000000100.1	947579300560c07038c47ff991757fb2	326	CDD	cd16486	mRING-H2-C3H2C2D_ZSWM2	114	157	5.88787E-24	T	02-08-2018
FRAEX38873_v2_000000100.1	947579300560c07038c47ff991757fb2	326	SUPERFAMILY	SSF57850		104	170	1.01E-19	T	02-08-2018
FRAEX38873_v2_000000100.1	947579300560c07038c47ff991757fb2	326	SMART	SM00184		115	156	2.3E-9	T	02-08-2018	IPR001841	Zinc finger, RING-type		
FRAEX38873_v2_000000100.1	947579300560c07038c47ff991757fb2	326	Pfam	PF13639	Ring finger domain	114	157	4.0E-13	T	02-08-2018	IPR001841	Zinc finger, RING-type		
FRAEX38873_v2_000000100.1	947579300560c07038c47ff991757fb2	326	MobiDBLite	mobidb-lite	consensus disorder prediction	218	250	-	T	02-08-2018
FRAEX38873_v2_000000100.1	947579300560c07038c47ff991757fb2	326	ProSiteProfiles	PS50089	Zinc finger RING-type profile.	115	157	12.475	T	02-08-2018	IPR001841	Zinc finger, RING-type		
FRAEX38873_v2_000000100.1	947579300560c07038c47ff991757fb2	326	Gene3D	G3DSA:3.30.40.10		77	162	8.6E-19	T	02-08-2018	IPR013083	Zinc finger, RING/FYVE/PHD-type		
FRAEX38873_v2_000001620.1	75197c6696b86a628447e57f7126b782	238	SUPERFAMILY	SSF81296		48	129	1.59E-23	T	02-08-2018	IPR014756	Immunoglobulin E-set		
FRAEX38873_v2_000001620.1	75197c6696b86a628447e57f7126b782	238	SMART	SM01010		144	234	1.1E-23	T	02-08-2018	IPR006828	Association with the SNF1 complex (ASC) domain	GO:0005515	Reactome: R-HSA-1445148|Reactome: R-HSA-1632852|Reactome: R-HSA-2151209|Reactome: R-HSA-380972|Reactome: R-HSA-5628897|Reactome: R-HSA-6804756
FRAEX38873_v2_000001620.1	75197c6696b86a628447e57f7126b782	238	Pfam	PF16561	Glycogen recognition site of AMP-activated protein kinase	49	129	1.8E-30	T	02-08-2018	IPR032640	AMP-activated protein kinase, glycogen-binding domain		Reactome: R-HSA-1445148|Reactome: R-HSA-1632852|Reactome: R-HSA-2151209|Reactome: R-HSA-380972|Reactome: R-HSA-5628897|Reactome: R-HSA-6804756
FRAEX38873_v2_000001620.1	75197c6696b86a628447e57f7126b782	238	Pfam	PF04739	5'-AMP-activated protein kinase beta subunit, interaction domain	163	232	1.4E-17	T	02-08-2018	IPR006828	Association with the SNF1 complex (ASC) domain	GO:0005515	Reactome: R-HSA-1445148|Reactome: R-HSA-1632852|Reactome: R-HSA-2151209|Reactome: R-HSA-380972|Reactome: R-HSA-5628897|Reactome: R-HSA-6804756
FRAEX38873_v2_000001620.1	75197c6696b86a628447e57f7126b782	238	Gene3D	G3DSA:3.30.160.760		150	234	7.7E-20	T	02-08-2018
FRAEX38873_v2_000001620.1	75197c6696b86a628447e57f7126b782	238	CDD	cd02859	E_set_AMPKbeta_like_N	50	127	7.71805E-29	T	02-08-2018
FRAEX38873_v2_000001620.1	75197c6696b86a628447e57f7126b782	238	Gene3D	G3DSA:2.60.40.10		42	131	9.0E-25	T	02-08-2018	IPR013783	Immunoglobulin-like fold		
FRAEX38873_v2_000001620.1	75197c6696b86a628447e57f7126b782	238	SUPERFAMILY	SSF160219		131	232	2.62E-26	T	02-08-2018	IPR037256	ASC domain superfamily		Reactome: R-HSA-1445148|Reactome: R-HSA-1632852|Reactome: R-HSA-2151209|Reactome: R-HSA-380972|Reactome: R-HSA-5628897|Reactome: R-HSA-6804756
FRAEX38873_v2_000000870.1	e1a4c17ab7abc258ab448ff30eeb165b	634	Gene3D	G3DSA:3.30.70.2890		110	277	1.6E-57	T	02-08-2018	IPR038588	XS domain superfamily		
FRAEX38873_v2_000000870.1	e1a4c17ab7abc258ab448ff30eeb165b	634	Pfam	PF03469	XH domain	502	633	9.7E-53	T	02-08-2018	IPR005379	Uncharacterised domain XH		
FRAEX38873_v2_000000870.1	e1a4c17ab7abc258ab448ff30eeb165b	634	Coils	Coil		310	424	-	T	02-08-2018
FRAEX38873_v2_000000870.1	e1a4c17ab7abc258ab448ff30eeb165b	634	Pfam	PF03470	XS zinc finger domain	43	85	8.4E-19	T	02-08-2018	IPR005381	Zinc finger-XS domain	GO:0031047	
FRAEX38873_v2_000000870.1	e1a4c17ab7abc258ab448ff30eeb165b	634	Coils	Coil		242	276	-	T	02-08-2018
FRAEX38873_v2_000000870.1	e1a4c17ab7abc258ab448ff30eeb165b	634	Pfam	PF03468	XS domain	116	224	1.1E-32	T	02-08-2018	IPR005380	XS domain	GO:0031047	
FRAEX38873_v2_000000870.1	e1a4c17ab7abc258ab448ff30eeb165b	634	Coils	Coil		435	469	-	T	02-08-2018
FRAEX38873_v2_000000870.1	e1a4c17ab7abc258ab448ff30eeb165b	634	CDD	cd12266	RRM_like_XS	118	222	8.85368E-29	T	02-08-2018	IPR005380	XS domain	GO:0031047	
FRAEX38873_v2_000000870.3	e1a4c17ab7abc258ab448ff30eeb165b	634	Gene3D	G3DSA:3.30.70.2890		110	277	1.6E-57	T	02-08-2018	IPR038588	XS domain superfamily		
FRAEX38873_v2_000000870.3	e1a4c17ab7abc258ab448ff30eeb165b	634	Pfam	PF03469	XH domain	502	633	9.7E-53	T	02-08-2018	IPR005379	Uncharacterised domain XH		
FRAEX38873_v2_000000870.3	e1a4c17ab7abc258ab448ff30eeb165b	634	Coils	Coil		310	424	-	T	02-08-2018
FRAEX38873_v2_000000870.3	e1a4c17ab7abc258ab448ff30eeb165b	634	Pfam	PF03470	XS zinc finger domain	43	85	8.4E-19	T	02-08-2018	IPR005381	Zinc finger-XS domain	GO:0031047	
FRAEX38873_v2_000000870.3	e1a4c17ab7abc258ab448ff30eeb165b	634	Coils	Coil		242	276	-	T	02-08-2018
FRAEX38873_v2_000000870.3	e1a4c17ab7abc258ab448ff30eeb165b	634	Pfam	PF03468	XS domain	116	224	1.1E-32	T	02-08-2018	IPR005380	XS domain	GO:0031047	
FRAEX38873_v2_000000870.3	e1a4c17ab7abc258ab448ff30eeb165b	634	Coils	Coil		435	469	-	T	02-08-2018
FRAEX38873_v2_000000870.3	e1a4c17ab7abc258ab448ff30eeb165b	634	CDD	cd12266	RRM_like_XS	118	222	8.85368E-29	T	02-08-2018	IPR005380	XS domain	GO:0031047	
FRAEX38873_v2_000000870.2	e1a4c17ab7abc258ab448ff30eeb165b	634	Gene3D	G3DSA:3.30.70.2890		110	277	1.6E-57	T	02-08-2018	IPR038588	XS domain superfamily		
FRAEX38873_v2_000000870.2	e1a4c17ab7abc258ab448ff30eeb165b	634	Pfam	PF03469	XH domain	502	633	9.7E-53	T	02-08-2018	IPR005379	Uncharacterised domain XH		
FRAEX38873_v2_000000870.2	e1a4c17ab7abc258ab448ff30eeb165b	634	Coils	Coil		310	424	-	T	02-08-2018
FRAEX38873_v2_000000870.2	e1a4c17ab7abc258ab448ff30eeb165b	634	Pfam	PF03470	XS zinc finger domain	43	85	8.4E-19	T	02-08-2018	IPR005381	Zinc finger-XS domain	GO:0031047	
FRAEX38873_v2_000000870.2	e1a4c17ab7abc258ab448ff30eeb165b	634	Coils	Coil		242	276	-	T	02-08-2018
FRAEX38873_v2_000000870.2	e1a4c17ab7abc258ab448ff30eeb165b	634	Pfam	PF03468	XS domain	116	224	1.1E-32	T	02-08-2018	IPR005380	XS domain	GO:0031047	
FRAEX38873_v2_000000870.2	e1a4c17ab7abc258ab448ff30eeb165b	634	Coils	Coil		435	469	-	T	02-08-2018
FRAEX38873_v2_000000870.2	e1a4c17ab7abc258ab448ff30eeb165b	634	CDD	cd12266	RRM_like_XS	118	222	8.85368E-29	T	02-08-2018	IPR005380	XS domain	GO:0031047	
FRAEX38873_v2_000000340.1	21d581b76f6bcdada464022bfa120ed2	335	CDD	cd00202	ZnF_GATA	252	300	2.57517E-13	T	02-08-2018	IPR000679	Zinc finger, GATA-type	GO:0006355|GO:0008270|GO:0043565	
FRAEX38873_v2_000000340.1	21d581b76f6bcdada464022bfa120ed2	335	SMART	SM00401		247	297	6.9E-13	T	02-08-2018	IPR000679	Zinc finger, GATA-type	GO:0006355|GO:0008270|GO:0043565	
FRAEX38873_v2_000000340.1	21d581b76f6bcdada464022bfa120ed2	335	MobiDBLite	mobidb-lite	consensus disorder prediction	224	250	-	T	02-08-2018
FRAEX38873_v2_000000340.1	21d581b76f6bcdada464022bfa120ed2	335	ProSitePatterns	PS00344	GATA-type zinc finger domain.	253	278	-	T	02-08-2018	IPR000679	Zinc finger, GATA-type	GO:0006355|GO:0008270|GO:0043565	
FRAEX38873_v2_000000340.1	21d581b76f6bcdada464022bfa120ed2	335	SUPERFAMILY	SSF57716		248	309	5.23E-14	T	02-08-2018
FRAEX38873_v2_000000340.1	21d581b76f6bcdada464022bfa120ed2	335	Gene3D	G3DSA:3.30.50.10		243	321	1.9E-12	T	02-08-2018	IPR013088	Zinc finger, NHR/GATA-type	GO:0006355|GO:0008270	Reactome: R-HSA-383280
FRAEX38873_v2_000000340.1	21d581b76f6bcdada464022bfa120ed2	335	ProSiteProfiles	PS50114	GATA-type zinc finger domain profile.	247	283	11.464	T	02-08-2018	IPR000679	Zinc finger, GATA-type	GO:0006355|GO:0008270|GO:0043565	
FRAEX38873_v2_000000340.1	21d581b76f6bcdada464022bfa120ed2	335	PIRSF	PIRSF016992		4	329	4.6E-83	T	02-08-2018	IPR016679	Transcription factor, GATA, plant	GO:0003677|GO:0005634|GO:0045893	
FRAEX38873_v2_000000340.1	21d581b76f6bcdada464022bfa120ed2	335	Pfam	PF00320	GATA zinc finger	253	286	2.6E-16	T	02-08-2018	IPR000679	Zinc finger, GATA-type	GO:0006355|GO:0008270|GO:0043565	
FRAEX38873_v2_000000860.1	dec478e1c9e1c59f31f8a490e89da12b	274	SUPERFAMILY	SSF53098		12	265	5.2E-92	T	02-08-2018	IPR012337	Ribonuclease H-like superfamily		
FRAEX38873_v2_000000860.1	dec478e1c9e1c59f31f8a490e89da12b	274	Gene3D	G3DSA:3.30.420.10		1	269	1.7E-114	T	02-08-2018	IPR036397	Ribonuclease H superfamily	GO:0003676	
FRAEX38873_v2_000000860.1	dec478e1c9e1c59f31f8a490e89da12b	274	Pfam	PF04857	CAF1 family ribonuclease	159	222	6.2E-6	T	02-08-2018	IPR006941	Ribonuclease CAF1		
FRAEX38873_v2_000000860.1	dec478e1c9e1c59f31f8a490e89da12b	274	Pfam	PF04857	CAF1 family ribonuclease	15	136	1.0E-11	T	02-08-2018	IPR006941	Ribonuclease CAF1		
FRAEX38873_v2_000001310.1	6b8e135b47c4c466b80f09135b25cf58	474	SUPERFAMILY	SSF51126		9	403	5.29E-67	T	02-08-2018	IPR011050	Pectin lyase fold/virulence factor		
FRAEX38873_v2_000001310.1	6b8e135b47c4c466b80f09135b25cf58	474	Pfam	PF00295	Glycosyl hydrolases family 28	108	396	1.9E-24	T	02-08-2018	IPR000743	Glycoside hydrolase, family 28	GO:0004650|GO:0005975	
FRAEX38873_v2_000001310.1	6b8e135b47c4c466b80f09135b25cf58	474	Gene3D	G3DSA:2.160.20.10		39	408	7.8E-84	T	02-08-2018	IPR012334	Pectin lyase fold		
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	Pfam	PF00709	Adenylosuccinate synthetase	79	480	2.2E-152	T	02-08-2018	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	ProSitePatterns	PS00513	Adenylosuccinate synthetase active site.	206	217	-	T	02-08-2018	IPR033128	Adenylosuccinate synthase,  active site		KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	Gene3D	G3DSA:3.90.170.10		339	486	4.0E-48	T	02-08-2018
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	ProSitePatterns	PS01266	Adenylosuccinate synthetase GTP-binding site.	83	90	-	T	02-08-2018	IPR018220	Adenylosuccinate synthase, GTP-binding site	GO:0005525	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	Hamap	MF_00011	Adenylosuccinate synthetase [purA].	1	495	150.482	T	02-08-2018	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	Gene3D	G3DSA:1.10.300.10		175	273	9.5E-108	T	02-08-2018
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	TIGRFAM	TIGR00184	purA: adenylosuccinate synthase	79	479	1.7E-136	T	02-08-2018	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	SUPERFAMILY	SSF52540		74	480	3.29E-145	T	02-08-2018	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	SMART	SM00788		76	484	3.9E-205	T	02-08-2018	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	Gene3D	G3DSA:3.40.440.10		274	329	9.5E-108	T	02-08-2018
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	Gene3D	G3DSA:3.40.440.10		79	174	9.5E-108	T	02-08-2018
FRAEX38873_v2_000001300.1	6ff23255158866512cc49669dd0ba17f	495	CDD	cd03108	AdSS	76	479	0.0	T	02-08-2018	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.2	50fd65b8907a4ed89191175638874e25	358	ProSitePatterns	PS00513	Adenylosuccinate synthetase active site.	206	217	-	T	02-08-2018	IPR033128	Adenylosuccinate synthase,  active site		KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.2	50fd65b8907a4ed89191175638874e25	358	Pfam	PF00709	Adenylosuccinate synthetase	79	339	2.7E-101	T	02-08-2018	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.2	50fd65b8907a4ed89191175638874e25	358	Gene3D	G3DSA:1.10.300.10		175	273	3.8E-108	T	02-08-2018
FRAEX38873_v2_000001300.2	50fd65b8907a4ed89191175638874e25	358	Gene3D	G3DSA:3.40.440.10		274	329	3.8E-108	T	02-08-2018
FRAEX38873_v2_000001300.2	50fd65b8907a4ed89191175638874e25	358	Gene3D	G3DSA:3.40.440.10		79	174	3.8E-108	T	02-08-2018
FRAEX38873_v2_000001300.2	50fd65b8907a4ed89191175638874e25	358	ProSitePatterns	PS01266	Adenylosuccinate synthetase GTP-binding site.	83	90	-	T	02-08-2018	IPR018220	Adenylosuccinate synthase, GTP-binding site	GO:0005525	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.2	50fd65b8907a4ed89191175638874e25	358	SUPERFAMILY	SSF52540		74	341	1.27E-95	T	02-08-2018	IPR027417	P-loop containing nucleoside triphosphate hydrolase		
FRAEX38873_v2_000001300.2	50fd65b8907a4ed89191175638874e25	358	Hamap	MF_00011	Adenylosuccinate synthetase [purA].	1	358	99.602	T	02-08-2018	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001300.2	50fd65b8907a4ed89191175638874e25	358	SMART	SM00788		76	358	9.7E-97	T	02-08-2018	IPR001114	Adenylosuccinate synthetase	GO:0004019|GO:0005525|GO:0006164	KEGG: 00230+6.3.4.4|KEGG: 00250+6.3.4.4|MetaCyc: PWY-7219|Reactome: R-HSA-73817
FRAEX38873_v2_000001270.1	9e3461811cfb938835b6b73645be3e96	520	Pfam	PF01509	TruB family pseudouridylate synthase (N terminal domain)	76	192	2.5E-19	T	02-08-2018	IPR002501	Pseudouridine synthase II, N-terminal	GO:0006396	
FRAEX38873_v2_000001270.1	9e3461811cfb938835b6b73645be3e96	520	Coils	Coil		391	415	-	T	02-08-2018
FRAEX38873_v2_000001270.1	9e3461811cfb938835b6b73645be3e96	520	TIGRFAM	TIGR00425	CBF5: putative rRNA pseudouridine synthase	22	329	2.0E-137	T	02-08-2018	IPR004802	tRNA pseudouridine synthase B family	GO:0006396	Reactome: R-HSA-171319|Reactome: R-HSA-6790901
FRAEX38873_v2_000001270.1	9e3461811cfb938835b6b73645be3e96	520	Gene3D	G3DSA:2.30.130.70		255	328	3.3E-142	T	02-08-2018
FRAEX38873_v2_000001270.1	9e3461811cfb938835b6b73645be3e96	520	Gene3D	G3DSA:2.30.130.70		17	47	3.3E-142	T	02-08-2018
FRAEX38873_v2_000001270.1	9e3461811cfb938835b6b73645be3e96	520	Pfam	PF16198	tRNA pseudouridylate synthase B C-terminal domain	193	259	1.2E-22	T	02-08-2018	IPR032819	tRNA pseudouridylate synthase B, C-terminal		Reactome: R-HSA-171319|Reactome: R-HSA-6790901
